"muniYear","IM","POB_TOT"
"20290_1998",0.182311590254742,936
"20101_1998",0.70032040786248,968
"20463_1998",0.1231436587481,950
"20542_1998",0.534897884669459,919
"20168_1998",0.599861035711328,900
"20018_1998",0.606044387787737,969
"20371_1998",0.914342300777031,858
"20514_1998",1.59199375195451,900
"20121_1998",0.17088894248588,854
"20268_1998",0.593247091020903,883
"20008_1998",NA,934
"20004_1998",NA,868
"20331_1998",0.412059741994272,880
"20335_1998",0.993598865054475,966
"20282_1998",0.562674043098886,884
"20155_1998",1.60531334450624,845
"20432_1998",0.239015702529049,948
"20355_1998",1.24137612224914,897
"20209_1998",0.783084028760294,838
"20086_1998",0.192970070201411,779
"20322_1998",1.36929560129551,852
"20122_1998",-0.316344519537608,760
"20186_1998",-0.130484404675427,636
"20204_1998",NA,699
"20114_1998",0.166073243464457,785
"20422_1998",0.263280169531129,782
"20404_1998",-0.135222511752576,825
"20238_1998",0.504110280722348,785
"20316_1998",0.469021763937899,803
"20506_1998",0.288818863669186,783
"20140_1998",NA,763
"20411_1998",NA,747
"20228_1998",1.28460604931848,678
"20373_1998",0.578462494963345,622
"20215_1998",-0.538228131287999,663
"20370_1998",0.18563552084833,744
"20096_1998",-0.713546254006074,686
"20320_1998",0.25558304494126,697
"20224_1998",-0.353162365752898,729
"20423_1998",0.527884148491556,627
"20035_1998",-1.36753634508079,713
"20419_1998",-0.161288060050676,621
"20138_1998",NA,563
"20120_1998",-0.23686798300775,673
"20311_1998",0.827020659894334,671
"20218_1998",0.728727221121046,522
"20416_1998",0.679799294186465,629
"20538_1998",0.961463542138101,635
"20443_1998",-0.395398928053699,468
"20246_1998",0.363550883952518,633
"20100_1998",1.01213917179245,565
"20093_1998",-0.430898242306106,581
"20172_1998",-0.302893778475888,499
"20464_1998",0.241619271398228,610
"20288_1998",0.688360300181918,557
"20074_1998",0.658012062967101,395
"20196_1998",-0.236144332447718,460
"20287_1998",NA,454
"20383_1998",0.680333804610598,537
"20536_1998",NA,538
"20552_1998",NA,536
"20099_1998",1.397,459
"20119_1998",0.433935935912053,532
"20444_1998",0.955223444322067,509
"20524_1998",-0.0643911737578267,534
"20354_1998",1.76556241977008,538
"20376_1998",NA,424
"20223_1998",0.36162876203596,499
"20493_1998",-0.489631840365645,508
"20181_1998",NA,470
"20471_1998",0.506260928868403,515
"20332_1998",-0.0617767348399082,433
"20430_1998",0.540571338166168,280
"20408_1998",0.60021633610737,420
"20147_1998",0.27465722999076,417
"20151_1998",0.665982968969535,442
"20503_1998",NA,467
"20054_1998",0.162281410699101,448
"20476_1998",NA,408
"20556_1998",0.262581705463916,345
"20191_1998",-0.136292947392413,370
"20442_1998",-0.19023353594243,392
"20267_1998",-0.59433159172912,305
"20521_1998",1.18381600397921,335
"20129_1998",-0.611103130207166,338
"20106_1998",0.187356562448139,336
"20479_1998",0.155375379804367,278
"20281_1998",NA,266
"20256_1998",0.11454819576006,261
"20341_1998",-0.226088286658597,252
"20518_1998",0.112346749397364,160
"20047_1998",-0.212338668867066,114
"20488_1998",0.235920067159208,137
"21114_1998",-1.75183116556102,1295727
"21156_1998",-0.947377044888516,211199
"21132_1998",-1.25680940158334,117247
"21119_1998",-0.716389550077042,51741
"21019_1998",-0.834967586381133,115236
"21140_1998",-1.12871499203597,95662
"21015_1998",-0.726062098636637,60281
"21041_1998",-1.30312773055808,43697
"21071_1998",-0.413611289622503,80083
"21174_1998",-0.971173785604864,77029
"21208_1998",NA,66847
"21197_1998",NA,67973
"21164_1998",-0.515760548294973,60184
"21085_1998",-0.676989633618313,68880
"21154_1998",-0.284363957537672,56523
"21074_1998",-0.754132425093947,49410
"21010_1998",1.07546655722705,45947
"21001_1998",-0.288754553147938,48566
"21053_1998",0.084549449007973,48019
"21004_1998",-0.223640550194884,38883
"21207_1998",0.404216799171863,47729
"21186_1998",0.207373280044346,46267
"21177_1998",0.44583852996354,39920
"21115_1998",0.355778349249449,36908
"21043_1998",1.07924965278085,42877
"21045_1998",-0.261496147028603,38054
"21110_1998",0.400323675826996,34056
"21034_1998",NA,26590
"21180_1998",-0.12304505283824,30840
"21199_1998",0.502879485805139,29317
"21051_1998",-0.4511596656245,36305
"21003_1998",-0.397660441866521,33553
"21054_1998",0.386891608588864,20187
"21094_1998",-0.186579398446453,25157
"21143_1998",-0.519795160734234,22006
"21104_1998",-0.19352023628969,18181
"21142_1998",-0.0774134672619807,23323
"21194_1998",0.070158512005423,25095
"21179_1998",0.15548749970345,25949
"21069_1998",0.355077631485005,27610
"21083_1998",0.7976146420388,28332
"21076_1998",0.883877263859145,27003
"21017_1998",0.649404154163822,18319
"21106_1998",0.685201029640401,22081
"21172_1998",0.889558643210943,25143
"21118_1998",-0.362340850891423,19987
"21050_1998",1.47970918161394,19452
"21149_1998",NA,13172
"21205_1998",NA,18576
"21195_1998",1.98136999580101,20833
"21116_1998",1.10336860551672,18819
"21109_1998",0.94579815576517,18107
"21153_1998",-0.275727096210578,16339
"21090_1998",NA,14219
"21189_1998",-0.108569380335648,16769
"21047_1998",-0.266235773277431,20564
"21013_1998",NA,14948
"21169_1998",0.471539738854819,17600
"21161_1998",NA,15885
"21217_1998",1.81067779362457,19028
"21065_1998",NA,15082
"21035_1998",-0.183787293937756,18164
"21048_1998",-0.320090164648458,17448
"21134_1998",-0.469818573539482,16004
"21058_1998",1.02241533415628,17676
"21183_1998",1.36636601361664,17227
"21212_1998",0.980565646299701,19286
"21111_1998",1.48521582876964,18569
"21099_1998",0.739748774503217,17058
"21072_1998",1.940791103768,15186
"21108_1998",-0.448043886038533,13555
"21188_1998",0.316298431224293,16607
"21178_1998",1.34769024988423,17114
"21163_1998",-0.821582791190824,14143
"21067_1998",NA,14478
"21170_1998",0.107030613318566,15080
"21214_1998",-0.0316194749920029,12949
"21064_1998",0.8642406020762,16188
"21049_1998",1.65986755619128,12287
"21211_1998",-0.817464951439503,13301
"21124_1998",0.201606786616048,12819
"21044_1998",NA,14158
"21006_1998",1.71116296917363,12436
"21078_1998",1.41340556442296,11192
"21063_1998",-0.253176690215935,12912
"21144_1998",-0.410309364785629,9785
"21117_1998",-0.916258222664634,14203
"21026_1998",0.17132205443122,13184
"21036_1998",1.85444359948191,12068
"21145_1998",1.84483337473049,12582
"21213_1998",1.00638975542691,12450
"21089_1998",1.30872109580879,12686
"21086_1998",1.30088120278176,12774
"21129_1998",0.401563952215392,11110
"21087_1998",0.664580619007432,12284
"21075_1998",0.935475064800641,9713
"21175_1998",0.199204103000167,9429
"21202_1998",1.17513595314401,11691
"21157_1998",0.0163038621921185,12404
"21107_1998",1.90402362683992,11657
"21061_1998",2.52974088730426,10095
"21102_1998",-0.237646003686699,10194
"21093_1998",0.388561890696581,9723
"21136_1998",-1.35823929698834,9038
"21022_1998",0.622838700869661,11625
"21152_1998",NA,11003
"21138_1998",NA,10074
"21167_1998",1.83935884589884,9346
"21008_1998",-0.150578525409399,8748
"21191_1998",0.115648577545268,10032
"21091_1998",-1.13036741584464,8977
"21122_1998",-0.234408347882313,8531
"21040_1998",0.462974766841729,6770
"21038_1998",NA,6198
"21100_1998",0.838873573022078,9575
"21137_1998",0.269672500208708,8237
"21112_1998",0.346404730576733,9534
"21073_1998",0.137512535474135,9422
"21023_1998",0.658294496694183,7798
"21039_1998",1.05439988620558,8797
"21070_1998",0.719264330441632,7743
"21148_1998",0.414266903455711,8559
"21002_1998",0.853184786622599,9111
"21125_1998",-0.773353377018906,6718
"21209_1998",0.351730844192287,8584
"21166_1998",0.171416546427539,8553
"21016_1998",0.754700324796758,7615
"21082_1998",-0.380876751295774,6603
"21128_1998",0.0364388326518645,6546
"21185_1998",0.235005792399795,8384
"21025_1998",0.920367745224444,7454
"21176_1998",-0.210072752838549,8144
"21151_1998",-0.375223752573498,6878
"21068_1998",1.78197975627827,7787
"21204_1998",0.161941822465806,6545
"21057_1998",0.74191256750795,6950
"21066_1998",0.445480471095752,7597
"21046_1998",NA,5219
"21158_1998",1.10366480586227,7037
"21060_1998",-0.33317571374687,5346
"21150_1998",0.826436217985866,6879
"21193_1998",0.700964375556545,6087
"21181_1998",-0.513977580190653,5251
"21020_1998",NA,5514
"21084_1998",2.02153557411174,5993
"21155_1998",0.111531398849588,6120
"21168_1998",0.841293485829079,5972
"21012_1998",-0.0826579570659714,6615
"21184_1998",1.74620787583027,6260
"21098_1998",0.383384088189453,6134
"21203_1998",0.57177143191064,4881
"21192_1998",0.531024097583011,5972
"21147_1998",0.804570835197261,5745
"21187_1998",1.17542154659276,6054
"21126_1998",NA,5083
"21103_1998",0.484536322853488,5174
"21113_1998",NA,5680
"21173_1998",-0.790135228203115,5121
"21077_1998",2.38049524717046,5081
"21210_1998",0.676979203989689,5099
"21120_1998",1.26255510057176,4217
"21079_1998",-0.320081004734189,4455
"21092_1998",0.851201326013778,4953
"21159_1998",0.989228303242507,4982
"21027_1998",0.777231637388304,4995
"21055_1998",0.543706991442237,4848
"21014_1998",1.231,4527
"21182_1998",-0.226105423858325,3964
"21105_1998",0.147916743181662,4880
"21088_1998",0.948495392360321,4778
"21215_1998",0.311114185356592,4147
"21033_1998",0.613355253897288,4573
"21062_1998",0.243381873883481,4856
"21123_1998",1.72777405491793,4396
"21081_1998",0.809368823493644,4487
"21206_1998",0.587845816705086,4351
"21127_1998",0.503380644774677,4282
"21200_1998",0.636494463856067,4294
"21162_1998",1.43093860760336,3722
"21042_1998",0.497361923116574,3866
"21029_1998",1.04419265256585,3753
"21007_1998",0.981666288866296,3587
"21101_1998",0.497401452767164,3548
"21018_1998",0.166360983949854,3432
"21130_1998",-0.188195568045572,3711
"21141_1998",NA,3621
"21031_1998",0.359633210879434,3398
"21139_1998",0.22751967270889,3453
"21160_1998",NA,3352
"21171_1998",-0.346640753264707,2801
"21201_1998",0.34269175607731,3225
"21005_1998",1.45033723446748,3104
"21080_1998",1.13152086177399,2667
"21216_1998",1.3678212487716,2950
"21096_1998",-0.194477524611427,2381
"21059_1998",NA,2619
"21028_1998",1.86099539744078,2100
"21009_1998",-0.0885537673319775,2577
"21037_1998",-0.179891901488938,2365
"21097_1998",-0.560236504665655,1988
"21056_1998",NA,1795
"21032_1998",0.79959583094898,1850
"21011_1998",NA,1861
"21196_1998",-0.162489031879636,1582
"21024_1998",-0.177547874478738,1223
"21198_1998",0.734934651318822,1311
"21021_1998",-0.0389805984091619,1263
"21052_1998",0.273600886094504,1218
"21121_1998",1.03481286324305,1154
"21165_1998",1.55206514334704,1230
"21190_1998",NA,1122
"21133_1998",-0.242326679938247,929
"21030_1998",1.06601625744949,877
"21146_1998",NA,805
"21131_1998",NA,729
"21095_1998",-0.30794819063841,581
"21135_1998",0.282325412588647,696
"22014_1998",-1.84617107785056,607163
"22016_1998",-1.22672411579486,169328
"22006_1998",-1.32591939964396,68287
"22011_1998",-0.505591442080105,66900
"22017_1998",-0.877099856689817,48249
"22004_1998",0.180868253852831,51730
"22012_1998",-0.66757820219236,48213
"22005_1998",-0.0887590204384402,45473
"22001_1998",0.557457538370323,52877
"22007_1998",-0.549357041964778,26783
"22008_1998",0.186493628841853,28184
"22018_1998",0.0815148903229784,20758
"22002_1998",1.22642944226838,27119
"22009_1998",0.133934372693959,22364
"22013_1998",0.309801359139296,17023
"22010_1998",0.752795143152094,19232
"22003_1998",0.388669864233924,12879
"22015_1998",0.564780900825638,7595
"23005_1998",-1.72336703889826,372672
"23004_1998",-0.95278759724401,205695
"23008_1998",-0.667990317124315,46359
"23001_1998",-1.52937655877954,55102
"23002_1998",0.290915469561496,58580
"23010_1998",NA,NA
"23006_1998",0.370378975986765,30464
"23009_1998",NA,NA
"23007_1998",0.114651447816775,19542
"23003_1998",-1.38446866531118,10208
"24028_1998",-1.85164305695968,652129
"24035_1998",-1.61921752455129,170371
"24013_1998",-0.765760088025791,145264
"24037_1998",0.618679479693753,86784
"24020_1998",-1.10660137886685,77224
"24024_1998",-0.297642688276352,88963
"24021_1998",0.192803803493217,47888
"24054_1998",0.989286004982191,48430
"24050_1998",NA,39923
"24003_1998",1.63217381787913,40828
"24010_1998",0.214872668890151,30469
"24011_1998",-0.450045134372028,39299
"24016_1998",-0.363009377741313,39406
"24032_1998",0.229655444749805,38411
"24040_1998",-0.227779457139027,35662
"24049_1998",0.269398747211392,33639
"24053_1998",0.427752543925446,31367
"24025_1998",-0.134898774419425,25398
"24057_1998",1.04245812443543,27661
"24036_1998",0.377787632933929,27239
"24017_1998",0.868208496636444,25993
"24055_1998",0.20218971300973,21668
"24029_1998",1.24572379385776,22609
"24008_1998",-0.642434378929404,20943
"24058_1998",-0.395813073653029,18638
"24015_1998",NA,21202
"24012_1998",1.07627724568926,19771
"24022_1998",0.799868631772724,19486
"24041_1998",1.37553455395122,17520
"24001_1998",0.569433432553719,19012
"24007_1998",-0.296693844181177,16506
"24005_1998",-0.849851957178155,18585
"24023_1998",0.109489990512512,16172
"24046_1998",0.344851770723376,14343
"24014_1998",0.980420109571027,17129
"24038_1998",0.893192484536717,16131
"24018_1998",1.03288677648703,13546
"24051_1998",NA,15279
"24039_1998",1.22145082033552,13556
"24056_1998",0.163769495821809,13642
"24042_1998",NA,13277
"24034_1998",0.449225569578512,13904
"24045_1998",0.353697358866773,14438
"24033_1998",0.29998997755436,12924
"24052_1998",0.185794122671532,11312
"24047_1998",0.577852827329911,10586
"24006_1998",0.405046532130992,10371
"24031_1998",2.18757594149854,10754
"24027_1998",NA,10624
"24043_1998",0.269874672135248,9617
"24026_1998",1.34577170517035,9018
"24002_1998",0.685276924358775,8662
"24044_1998",0.418292638393163,7785
"24030_1998",NA,7042
"24019_1998",0.910606878053449,6800
"24004_1998",0.196733551757954,5133
"24048_1998",-0.722074406081295,5105
"24009_1998",-0.670050306035698,3273
"25006_1998",-1.36139875203014,725422
"25012_1998",-1.70672323598807,371182
"25001_1998",-1.31066841370612,351549
"25011_1998",-0.800280322764669,272054
"25018_1998",-0.593784482429623,140167
"25010_1998",-0.380556625249528,89781
"25017_1998",0.174132900231902,87137
"25015_1998",-1.36714122319651,73023
"25009_1998",-0.970308760156433,50050
"25008_1998",NA,42824
"25014_1998",-0.754247677751743,48452
"25013_1998",-0.0754191799933337,50851
"25002_1998",-0.880155947193734,45106
"25003_1998",0.873267954413164,38754
"25007_1998",0.224717488578588,32039
"25004_1998",-0.626587870690414,27802
"25016_1998",-0.0988665317441516,26897
"25005_1998",0.277158576046861,17417
"26030_1998",-1.76809508152697,589030
"26018_1998",-1.50180879815533,351821
"26043_1998",-1.68997438380423,148698
"26055_1998",-1.61336568044798,140138
"26042_1998",-0.986494792102555,138837
"26029_1998",-1.35279535091564,132031
"26017_1998",-1.27282252347658,67508
"26002_1998",-1.62441536166345,59617
"26033_1998",-0.558000213598565,76059
"26026_1998",-0.249983202122655,64611
"26048_1998",-1.68268673929364,29496
"26025_1998",-1.29492803039301,49430
"26019_1998",-2.08847169143605,30933
"26036_1998",-1.7176045115444,23525
"26003_1998",0.0867211113693752,25517
"26012_1998",-0.597923025544386,21457
"26071_1998",NA,NA
"26070_1998",-1.26197124193468,10885
"26058_1998",-1.6087993285251,13465
"26072_1998",NA,NA
"26041_1998",-1.90495146064162,14297
"26035_1998",-1.3463524800302,9592
"26066_1998",-1.26857374549951,9816
"26004_1998",-1.21094662384437,7205
"26047_1998",-1.30121009430592,9123
"26056_1998",NA,5117
"26027_1998",-1.66878532726931,7328
"26052_1998",-0.933012064983446,6717
"26023_1998",-1.55334674690787,6373
"26039_1998",-1.48855499084363,5182
"26051_1998",NA,5638
"26016_1998",-1.58451270464806,5884
"26069_1998",-0.167414183139669,6087
"26020_1998",-0.961007886053275,4988
"26038_1998",-1.57918867251165,4150
"26014_1998",-1.189475418751,3711
"26006_1998",-0.995917862232639,3492
"26049_1998",0.312650280734959,3521
"26045_1998",-0.876713510739966,2924
"26063_1998",-1.43387520922749,1567
"26001_1998",-1.1355062089272,2356
"26060_1998",-1.09323295556986,2269
"26040_1998",-0.700947891672278,2307
"26021_1998",-0.922659014984901,2339
"26067_1998",-1.2578910346321,1974
"26064_1998",-1.06149658095024,1812
"26061_1998",-0.883865643200919,1756
"26059_1998",-1.29609030485061,1536
"26065_1998",-0.855200736262428,1835
"26057_1998",-0.966884698216555,1775
"26050_1998",-1.09151241366904,1632
"26037_1998",-1.42280482109065,1680
"26010_1998",-0.764749087025148,1431
"26005_1998",-1.02005073183244,1509
"26015_1998",-1.23834490765622,1385
"26013_1998",-1.18976160508576,1529
"26068_1998",-0.984221312578004,1634
"26011_1998",-1.25784941734072,1572
"26031_1998",-1.04206265123252,1202
"26008_1998",-0.98304719668725,1361
"26009_1998",-0.841088629280479,1051
"26062_1998",-1.07199402503196,1228
"26028_1998",-1.59565247271683,1245
"26034_1998",-1.41344333865844,1138
"26032_1998",-1.34252845150522,989
"26022_1998",-0.605347920728478,927
"26024_1998",-1.10459852599154,818
"26007_1998",-1.3407752541021,741
"26054_1998",-1.20774698628759,290
"26044_1998",-0.467536244412199,488
"26053_1998",-1.48276447132455,411
"26046_1998",-1.41992405756701,408
"27004_1998",-1.48636446370196,497628
"27002_1998",-0.582670872852966,212192
"27005_1998",-0.321784148069317,161264
"27008_1998",0.141402891918984,156962
"27012_1998",-0.458090806639861,129488
"27006_1998",-0.2113703775683,101642
"27013_1998",-0.611041806399846,75183
"27003_1998",-0.0699174942006171,83782
"27014_1998",-0.988230208256332,68511
"27010_1998",-0.422129545167613,66924
"27001_1998",-0.156208240849871,54195
"27017_1998",-0.37274534257745,55602
"27016_1998",-0.647217715773419,44536
"27015_1998",-0.0620520818945049,39884
"27009_1998",-0.41410855951412,32217
"27007_1998",-0.981782084839322,26361
"27011_1998",0.176017211571426,26559
"28032_1998",-1.53647849255577,384872
"28022_1998",-1.49779406179174,395357
"28027_1998",-1.62335215211778,296044
"28041_1998",-1.47343976448418,255249
"28038_1998",-1.82453730149767,288724
"28003_1998",-0.717908526332849,121931
