"muniYear","state","muni","year","Winner2","PAN","PRI","PRD","nulos","noreg","total","win_state","wintop_state","win","win_top","prevyear","difY","inc","inc_top","conco","PRI_ofi","PAN_ofi","PRD_ofi","edo_year","PAN.s","PRI.s","PRD.s","inc.share","inc.share.lag","inc.ch","agua_lag","dren_lag","elec_lag","tot_del_lag","hom_lag","IM","POB_TOT","ch.agua","ch.dren","ch.elec","ch.del","ch.hom","alt","edo.year"
"16109_2015","16",16109,2015,"PRI_PVEM",344,1845,1540,46,1,3763,"PRI_PVEM","PRI","PRI","PRI",2011,4,"PAN","PAN",1,0,0,1,"16_2015",0.0914164230667021,0.490300292319957,0.409247940473027,9.14164230667021,28.352144469526,-19.2105021628557,NA,NA,2074,NA,NA,-0.431,3200,NA,NA,1.10896817743492,NA,NA,1,"16_2015"
"16110_1995","16",16110,1995,"PRD",949,5426,7050,400,1,13618,"PRI","PRI","PRD","PRD",1992,3,"PRI","PRI",0,1,0,0,"16_1995",0.0696871787340285,0.398443236892348,0.517697165516229,39.8443236892348,64.7022428460944,-24.8579191568595,4299,NA,NA,NA,NA,-0.63,48902,-3.76831821353802,NA,NA,NA,NA,1,"16_1995"
"16110_1998","16",16110,1998,"PRI",2696,5468,4638,377,3,13147,"PRI","PRI","PRI","PRI",1995,3,"PRD","PRD",1,1,0,0,"16_1998",0.205065794477828,0.41591237544687,0.352780101924393,35.2780101924393,39.8443236892348,-4.56631349679549,NA,NA,12538,503,41,-0.522344197908781,48911,NA,NA,4.68974318073057,-30.8151093439364,7.31707317073172,1,"16_1998"
"16110_2001","16",16110,2001,"PRI",1548,6634,5342,411,2,13524,"PRI","PRI","PRI","PRI",1998,3,"PRI","PRI",1,0,0,1,"16_2001",0.114463176574978,0.490535344572612,0.395001478852411,49.0535344572612,35.2780101924393,13.7755242648218,NA,NA,14137,311,3,-0.453136257848151,47918,NA,NA,3.23265190634505,36.3344051446946,200,0,"16_2001"
"16110_2004","16",16110,2004,"PRD",681,5712,9541,408,17,15934,"PRD_PVEM_PT_PSN_CONV_PAS","PRD","PRD","PRD",2001,3,"PRI","PRI",1,1,0,0,"16_2004",0.0427387975398519,0.358478724739551,0.598782477720597,35.8478724739551,49.0535344572612,-13.2056619833061,NA,NA,15201,334,24,-0.430340756500105,45042,NA,NA,6.09828300769684,14.9700598802395,-12.5,1,"16_2004"
"16110_2007","16",16110,2007,"PRD_PT_MC",5352,5465,5513,552,2,16845,"PRD_PVEM_PT_PSN_CONV_PAS","PRD","PRD","PRD",2004,3,"PRD","PRD",1,1,0,0,"16_2007",0.317720391807658,0.324428613831998,0.327278124072425,32.7278124072425,35.8478724739551,-3.12006006671255,NA,NA,16869,346,23,-0.427846146757646,50026,NA,NA,1.54128875452013,8.09248554913294,69.5652173913043,0,"16_2007"
"16110_2011","16",16110,2011,"PAN_PNA",9044,7167,4812,768,8,21190,"PRD_PT_CONV_PASD","PRD","PAN","PAN",2007,4,"PRD","PRD",0,0,0,1,"16_2011",0.426805096743747,0.338225578102879,0.227088249174139,22.7088249174139,32.7278124072425,-10.0189874898286,0,0,18045,NA,NA,-0.457262390318204,49055,NA,NA,2.27209753394293,NA,NA,1,"16_2011"
"16110_2015","16",16110,2015,"PRI",1347,6750,4671,860,5,19063,"PRI_PVEM","PRI","PRI","PRI",2011,4,"PAN","PAN",1,0,0,1,"16_2015",0.0706604416933326,0.354089073073493,0.245029638566857,7.06604416933326,22.7088249174139,-15.6427807480806,NA,1,19417,NA,NA,-0.337,47327,NA,0,2.15790286862029,NA,NA,1,"16_2015"
"16111_1995","16",16111,1995,"PRD",239,1449,1708,84,0,4214,"PRI","PRI","PRD","PRD",1992,3,"PRD","PRD",0,0,0,1,"16_1995",0.0567157095396298,0.343853820598007,0.40531561461794,40.531561461794,45.7586299170458,-5.22706845525174,614,NA,NA,NA,NA,-0.128,11479,-0.325732899022807,NA,NA,NA,NA,0,"16_1995"
"16111_1998","16",16111,1998,"PRI",71,3118,1959,71,3,5161,"PRI","PRI","PRI","PRI",1995,3,"PRD","PRD",1,0,0,1,"16_1998",0.0137570238325906,0.604146483239682,0.37957760124007,37.957760124007,40.531561461794,-2.57380133778705,NA,NA,2240,80,6,-0.149605941188963,12300,NA,NA,11.6517857142857,12.5,-83.3333333333333,1,"16_1998"
"16111_2001","16",16111,2001,"PRI",217,2865,2503,102,5,5585,"PRI","PRI","PRI","PRI",1998,3,"PRI","PRI",1,0,0,1,"16_2001",0.0388540734109221,0.512981199641898,0.44816472694718,51.2981199641898,37.957760124007,13.3403598401828,NA,NA,2720,38,1,-0.152606056551822,13057,NA,NA,5.07352941176469,15.7894736842105,0,0,"16_2001"
"16111_2004","16",16111,2004,"PRD",1465,1691,2746,90,1,5970,"PRD_PVEM_PT_PSN_CONV_PAS","PRD","PRD","PRD",2001,3,"PRI","PRI",1,1,0,0,"16_2004",0.245393634840871,0.283249581239531,0.459966499162479,28.3249581239531,51.2981199641898,-22.9731618402367,NA,NA,3095,62,7,-0.118566722768671,13604,NA,NA,5.62197092084006,-48.3870967741936,0,1,"16_2004"
"16111_2007","16",16111,2007,"PAN_PRI",0,0,2366,132,1,6300,"PRD_PVEM_PT_PSN_CONV_PAS","PRD","PAN","PAN",2004,3,"PRD","PRD",0,1,0,0,"16_2007",0,0,0.375555555555556,37.5555555555556,28.3249581239531,9.23059743160245,NA,NA,3548,91,5,-0.248877703529625,13397,NA,NA,3.86133032694477,-4.39560439560439,100,1,"16_2007"
"16111_2011","16",16111,2011,"PRI_PVEM",1843,3181,2703,167,0,7752,"PRD_PT_CONV_PASD","PRD","PRI","PRI",2007,4,"PAN","PAN",0,0,0,1,"16_2011",0.237745098039216,0.410345717234262,0.348684210526316,23.7745098039216,37.5555555555556,-13.781045751634,0,0,4335,NA,NA,-0.135322056194583,13227,NA,NA,5.53633217993077,NA,NA,1,"16_2011"
"16111_2015","16",16111,2015,"PRD_PT_PNA",1277,5449,6347,182,2,13614,"PRI_PVEM","PRI","PRD","PRD",2011,4,"PRI","PRI",0,0,1,0,"16_2015",0.0938004994858234,0.400249742911709,0.466211253121786,40.0249742911709,23.7745098039216,16.2504644872493,NA,NA,5254,NA,NA,-0.108,17394,NA,NA,4.4347164065474,NA,NA,1,"16_2015"
"16112_1995","16",16112,1995,"PAN",15194,12603,5593,1208,25,33997,"PRI","PRI","PAN","PAN",1992,3,"PRI","PRI",0,1,0,0,"16_1995",0.446921787216519,0.370709180221784,0.164514515986705,37.0709180221784,49.0768735927951,-12.0059555706167,13814,NA,NA,NA,NA,-0.616,130593,0,NA,NA,NA,NA,1,"16_1995"
"16112_1998","16",16112,1998,"PRI",11061,20037,7100,1542,17,39017,"PRI","PRI","PRI","PRI",1995,3,"PAN","PAN",1,1,0,0,"16_1998",0.283491811261758,0.513545377655894,0.181971960940103,28.3491811261758,37.0709180221784,-8.72173689600265,NA,NA,28507,2138,90,-0.564766086887085,135017,NA,NA,3.82362226821483,-27.0813844714686,0,1,"16_1998"
"16112_2001","16",16112,2001,"PRD_PVEM_PT_MC_PAS_PSN",7126,15468,21681,1573,40,44275,"PRI","PRI","PRD","PRD",1998,3,"PRI","PRI",0,0,1,0,"16_2001",0.160948616600791,0.349361942405421,0.489689440993789,34.9361942405421,28.3491811261758,6.58701311436629,NA,NA,32383,1183,20,-0.524748433854724,137737,NA,NA,3.7180001852824,-11.4116652578191,-25,1,"16_2001"
"16112_2004","16",16112,2004,"PRI_PVEM",13354,14172,10776,1953,69,39174,"PRD_PVEM_PT_PSN_CONV_PAS","PRD","PRI","PRI",2001,3,"PRD","PRD",0,1,0,0,"16_2004",0.340889365395415,0.36177056210752,0.275080410476336,27.5080410476336,34.9361942405421,-7.42815319290843,NA,NA,36386,1465,68,-0.50075232825325,136801,NA,NA,3.73495300390261,3.27645051194539,-29.4117647058824,1,"16_2004"
"16112_2007","16",16112,2007,"PRI",10857,21682,12863,2252,22,46352,"PRD_PVEM_PT_PSN_CONV_PAS","PRD","PRI","PRI",2004,3,"PRI","PRI",0,0,0,1,"16_2007",0.23422937521574,0.46776838108388,0.277506903693476,46.776838108388,27.5080410476336,19.2687970607543,NA,NA,40731,1439,42,-0.526893264310414,145454,NA,NA,3.28987748889052,4.65601111883252,14.2857142857143,0,"16_2007"
"16112_2011","16",16112,2011,"PRI",18233,23163,14741,3007,84,57909,"PRD_PT_CONV_PASD","PRD","PRI","PRI",2007,4,"PRI","PRI",0,1,0,0,"16_2011",0.314856067277971,0.399989638916231,0.254554559740282,39.9989638916231,46.776838108388,-6.77787421676492,0,0,44642,NA,NA,-0.56230892017614,139546,NA,NA,2.30500425608171,NA,NA,0,"16_2011"
"16112_2015","16",16112,2015,"PRD_PT",9384,27241,37569,3207,91,89770,"PRI_PVEM","PRI","PRD","PRD",2011,4,"PRI","PRI",0,1,0,0,"16_2015",0.104533808622034,0.303453269466414,0.418502840592626,30.3453269466414,39.9989638916231,-9.65363694498165,NA,1,49335,NA,NA,-0.626,164144,NA,0,2.92084726867336,NA,NA,1,"16_2015"
"16113_1995","16",16113,1995,"PRD",486,3780,4491,111,2,8990,"PRI","PRI","PRD","PRD",1992,3,"PRD","PRD",0,0,0,1,"16_1995",0.0540600667408231,0.420467185761958,0.499555061179088,49.9555061179088,52.8578176665092,-2.90231154860042,1660,NA,NA,NA,NA,-0.664,28903,-2.10843373493975,NA,NA,NA,NA,0,"16_1995"
"16113_2004","16",16113,2004,"PRD",2999,4012,4164,131,3,11262,"PRD_PVEM_PT_PSN_CONV_PAS","PRD","PRD","PRD",2001,3,"PRD","PRD",1,1,0,0,"16_2004",0.266293731131238,0.356242230509679,0.3697389451252,36.97389451252,36.6493070880042,0.324587424515741,NA,NA,7761,49,4,-0.493205219919555,24306,NA,NA,2.20332431387707,-40.8163265306122,-75,0,"16_2004"
"16113_2007","16",16113,2007,"PRI",0,6084,5111,168,2,11279,"PRD_PVEM_PT_PSN_CONV_PAS","PRD","PRI","PRI",2004,3,"PRD","PRD",0,0,0,1,"16_2007",0,0.539409522120755,0.453143009132015,45.3143009132015,36.97389451252,8.34040640068155,NA,NA,8319,47,3,-0.576543577501757,27280,NA,NA,2.00745281884842,38.2978723404255,66.6666666666667,1,"16_2007"
"16113_2011","16",16113,2011,"PRD_MC",4145,1667,6019,436,1,13385,"PRD_PT_CONV_PASD","PRD","PRD","PRD",2007,4,"PRI","PRI",1,0,0,1,"16_2011",0.309675009338812,0.124542398206948,0.449682480388495,12.4542398206948,45.3143009132015,-32.8600610925067,0,0,9183,NA,NA,-0.58409121077754,26631,NA,NA,2.52640749210498,NA,NA,1,"16_2011"
"16113_2015","16",16113,2015,"PRD",186,6863,4435,347,0,16988,"PRI_PVEM","PRI","PRD","PRD",2011,4,"PRD","PRD",0,1,0,0,"16_2015",0.0109489051094891,0.403991052507652,0.261066635271957,26.1066635271957,12.4542398206948,13.6524237065009,NA,NA,9935,NA,NA,-0.407,26214,NA,NA,1.57020634121793,NA,NA,0,"16_2015"
"17001_1994","17",17001,1994,"PRI",0,2450,1759,0,0,4523,"PRI_PFCRN_PARM","PRI","PRI","PRI",1991,3,"PRI","PRI",1,1,0,0,"17_1994",0,0.541675878841477,0.388901171788636,54.1675878841477,60.6955693187232,-6.5279814345755,NA,NA,NA,NA,NA,-0.615960613741882,15364,NA,NA,NA,NA,NA,0,"17_1994"
"17001_1997","17",17001,1997,"PRI",161,2620,2281,142,0,5403,"PRI_PFCRN_PARM","PRI","PRI","PRI",1994,3,"PRI","PRI",1,1,0,0,"17_1997",0.0297982602258005,0.484915787525449,0.422172866925782,48.4915787525449,54.1675878841477,-5.67600913160281,3075,NA,3323,NA,NA,-0.635000595646807,16083,NA,NA,4.06259404152874,NA,NA,0,"17_1997"
"17001_2000","17",17001,2000,"PRD_MC_PSN_CEDEM",632,2470,2713,183,6,6191,"PRI","PRI","PRD","PRD",1997,3,"PRI","PRI",0,1,0,0,"17_2000",0.102083669843321,0.398966241318042,0.438216766273623,39.8966241318042,48.4915787525449,-8.59495462074065,NA,NA,NA,90,1,-0.602,16482,NA,NA,NA,3.33333333333331,200,1,"17_2000"
"17001_2003","17",17001,2003,"PRI",428,2526,2038,154,7,6079,"PAN","PAN","PRI","PRI",2000,3,"PRD","PRD",0,1,0,0,"17_2003",0.0704063168284257,0.415528869879914,0.335252508636289,33.5252508636289,39.8966241318042,-6.37137326817535,NA,NA,3918,28,0,-0.675821980298849,15799,NA,NA,6.89127105666155,NA,NA,1,"17_2003"
"17001_2006","17",17001,2006,"PRD_PT_MC",858,1271,2883,277,7,6750,"PAN","PAN","PRD","PRD",2003,3,"PRI","PRI",0,0,0,1,"17_2006",0.127111111111111,0.188296296296296,0.427111111111111,18.8296296296296,33.5252508636289,-14.6956212339993,NA,NA,4371,95,5,-0.565085606924039,16824,NA,NA,3.61473347060169,86.3157894736842,60,1,"17_2006"
"17002_1994","17",17002,1994,"PRI",8,2199,741,0,0,2967,"PRI_PFCRN_PARM","PRI","PRI","PRI",1991,3,"PRI","PRI",1,1,0,0,"17_1994",0.00269632625547691,0.741152679474216,0.249747219413549,74.1152679474216,72.5888324873096,1.526435460112,NA,NA,NA,NA,NA,-0.642635563577868,11804,NA,NA,NA,NA,NA,0,"17_1994"
"17002_1997","17",17002,1997,"PRI",326,2186,1127,142,2,3843,"PRI_PFCRN_PARM","PRI","PRI","PRI",1994,3,"PRI","PRI",1,1,0,0,"17_1997",0.0848295602393963,0.568826437678897,0.293260473588342,56.8826437678897,74.1152679474216,-17.232624179532,1874,NA,1978,NA,NA,-0.69208942175995,13369,NA,NA,4.09504550050556,NA,NA,0,"17_1997"
"17002_2006","17",17002,2006,"PAN",1936,1311,1174,236,15,6928,"PAN","PAN","PAN","PAN",2003,3,"PRI","PRI",1,0,0,0,"17_2006",0.279445727482679,0.189232101616628,0.16945727482679,18.9232101616628,38.5296381832179,-19.606428021555,NA,NA,7218,90,6,-0.831032469757222,15648,NA,NA,23.8847326129122,28.8888888888889,16.6666666666667,1,"17_2006"
"17002_2015","17",17002,2015,"PAN",2038,228,190,306,4,9084,"PRD_PT_MC","PRD","PAN","PAN",2012,3,"PRD","PRD",0,0,0,0,"17_2015",0.224350506384852,0.0250990752972259,0.0209158960810216,2.09158960810216,7.59817105970952,-5.50658145160736,4633,12,11913,NA,NA,-0.422,22079,9.4970861213037,0,4.97775539326784,NA,NA,1,"17_2015"
"17003_1994","17",17003,1994,"PRI",0,4108,2752,0,0,6970,"PRI_PFCRN_PARM","PRI","PRI","PRI",1991,3,"PRI","PRI",1,1,0,0,"17_1994",0,0.589383070301291,0.394835007173601,58.9383070301291,56.8959674686547,2.04233956147443,NA,NA,NA,NA,NA,-0.279887490686019,28363,NA,NA,NA,NA,NA,0,"17_1994"
"17003_1997","17",17003,1997,"PRI",0,3974,3692,293,0,7857,"PRI_PFCRN_PARM","PRI","PRI","PRI",1994,3,"PRI","PRI",1,1,0,0,"17_1997",0,0.50579101438208,0.469899452717322,50.579101438208,58.9383070301291,-8.35920559192116,4865,NA,5833,NA,NA,-0.279787816684878,29510,NA,NA,4.08023315618037,NA,NA,0,"17_1997"
"17003_2000","17",17003,2000,"PRI",2549,4616,2694,271,5,10112,"PRI","PRI","PRI","PRI",1997,3,"PRI","PRI",1,1,0,0,"17_2000",0.252076740506329,0.456487341772152,0.266416139240506,45.6487341772152,50.579101438208,-4.93036726099277,NA,NA,NA,105,3,-0.307,30436,NA,NA,NA,-7.61904761904761,100,0,"17_2000"
"17003_2003","17",17003,2003,"PAN",5672,3381,431,302,5,10028,"PAN","PAN","PAN","PAN",2000,3,"PRI","PRI",1,1,0,0,"17_2003",0.565616274431592,0.337155963302752,0.0429796569605106,33.7155963302752,45.6487341772152,-11.93313784694,NA,NA,7460,168,6,-0.329838243827955,30520,NA,NA,10.3485254691689,NA,NA,1,"17_2003"
"17004_1994","17",17004,1994,"PRI",1229,12505,2831,0,0,16891,"PRI_PFCRN_PARM","PRI","PRI","PRI",1991,3,"PRI","PRI",1,1,0,0,"17_1994",0.072760641761885,0.740335089692736,0.167604049493813,74.0335089692736,70.0249951932321,4.0085137760415,NA,NA,NA,NA,NA,-0.622307886314747,62255,NA,NA,NA,NA,NA,0,"17_1994"
"17004_1997","17",17004,1997,"PRI",5324,6679,4626,595,7,17836,"PRI_PFCRN_PARM","PRI","PRI","PRI",1994,3,"PRI","PRI",1,1,0,0,"17_1997",0.298497420946401,0.374467369365329,0.259363085893698,37.4467369365329,74.0335089692736,-36.5867720327407,8414,NA,13316,NA,NA,-0.601924881378367,66608,NA,NA,4.06278161610092,NA,NA,0,"17_1997"
"17004_2000","17",17004,2000,"PRI",3051,10540,9364,587,32,24038,"PRI","PRI","PRI","PRI",1997,3,"PRI","PRI",1,1,0,0,"17_2000",0.126924036941509,0.438472418670438,0.389549879357684,43.8472418670438,37.4467369365329,6.400504930511,NA,NA,NA,246,5,-0.58,69381,NA,NA,NA,12.6016260162602,40,0,"17_2000"
"17004_2003","17",17004,2003,"PRD",6165,6180,8248,572,25,21775,"PAN","PAN","PRD","PRD",2000,3,"PRI","PRI",0,1,0,0,"17_2003",0.283122847301952,0.283811710677382,0.378783008036739,28.3811710677382,43.8472418670438,-15.4660707993056,NA,NA,17717,265,2,-0.672921626043081,69765,NA,NA,10.0637805497545,NA,NA,1,"17_2003"
"17004_2006","17",17004,2006,"PAN",9812,7027,5303,1188,45,25785,"PAN","PAN","PAN","PAN",2003,3,"PRD","PRD",1,1,0,0,"17_2006",0.380531316656971,0.272522784564669,0.205662206709327,20.5662206709327,28.3811710677382,-7.81495039680551,NA,NA,21037,536,13,-0.567105483584206,71051,NA,NA,7.58187954556258,4.10447761194031,69.2307692307692,1,"17_2006"
"17004_2009","17",17004,2009,"PRI",7618,9505,3044,1028,0,26855,"PAN","PAN","PRI","PRI",2006,3,"PAN","PAN",0,0,0,1,"17_2009",0.283671569540123,0.353937814187302,0.113349469372556,28.3671569540123,20.5662206709327,7.80093628307958,5947,NA,25706,423,20,-0.530116602649358,76306,2.30368252900622,NA,-7.49241422236054,49.8817966903073,25,1,"17_2009"
"17004_2012","17",17004,2012,"PAN",13710,8794,4642,1275,0,28027,"PAN","PAN","PAN","PAN",2009,3,"PRI","PRI",1,0,1,0,"17_2012",0.489171156384915,0.313768865736611,0.165626003496628,31.3768865736611,28.3671569540123,3.00972961964882,6077,20,27254,NA,NA,-0.570090242849592,71666,70.7750534803357,0,10.3030747780142,NA,NA,1,"17_2012"
"17004_2015","17",17004,2015,"PRI",1549,9561,2687,1739,76,31178,"PRD_PT_MC","PRD","PRI","PRI",2012,3,"PAN","PAN",0,1,0,0,"17_2015",0.0496824684072102,0.306658541279107,0.086182564628905,4.96824684072102,31.3768865736611,-26.4086397329401,13548,20,30311,NA,NA,-0.636,85521,0.250959551225279,0,6.3904193197189,NA,NA,1,"17_2015"
"17005_1994","17",17005,1994,"PRI",0,1635,1598,0,0,3233,"PRI_PFCRN_PARM","PRI","PRI","PRI",1991,3,"PRI","PRI",1,1,0,0,"17_1994",0,0.505722239406124,0.494277760593876,50.5722239406124,67.0303605313093,-16.4581365906969,NA,NA,NA,NA,NA,-0.432176596929385,9118,NA,NA,NA,NA,NA,0,"17_1994"
"17005_1997","17",17005,1997,"PRI",255,1916,1301,129,0,3535,"PRI_PFCRN_PARM","PRI","PRI","PRI",1994,3,"PRI","PRI",1,1,0,0,"17_1997",0.0721357850070721,0.542008486562942,0.368033946251768,54.2008486562942,50.5722239406124,3.62862471568176,NA,NA,1750,NA,NA,-0.399648416492442,9283,NA,NA,4.05714285714287,NA,NA,0,"17_1997"
"17005_2015","17",17005,2015,"PAN",1742,117,535,254,0,5716,"PRD_PT_MC","PRD","PAN","PAN",2012,3,"PRI","PRI",0,0,0,0,"17_2015",0.304758572428272,0.0204688593421973,0.0935969209237229,2.04688593421973,29.4816928197813,-27.4348068855615,1468,1,2675,NA,NA,-0.209,9768,-100,0,7.40186915887849,NA,NA,1,"17_2015"
"17006_1994","17",17006,1994,"PRI",3925,28322,3573,0,0,38601,"PRI_PFCRN_PARM","PRI","PRI","PRI",1991,3,"PRI","PRI",1,1,0,0,"17_1994",0.101681303593171,0.733711561876635,0.0925623688505479,73.3711561876635,68.0678691531642,5.30328703449936,NA,NA,NA,NA,NA,-1.35755513558312,137716,NA,NA,NA,NA,NA,0,"17_1994"
"17006_1997","17",17006,1997,"PRD",3557,13382,22647,1311,16,45255,"PRI_PFCRN_PARM","PRI","PRD","PRD",1994,3,"PRI","PRI",0,1,0,0,"17_1997",0.0785990498287482,0.295702132361065,0.500430891614186,29.5702132361065,73.3711561876635,-43.800942951557,27510,NA,39845,NA,NA,-1.33124910101985,146703,NA,NA,4.06826452503451,NA,NA,1,"17_1997"
"17006_2000","17",17006,2000,"PRI",15857,18525,18065,1292,2,58849,"PRI","PRI","PRI","PRI",1997,3,"PRD","PRD",1,1,0,0,"17_2000",0.269452327142347,0.314788696494418,0.306972081088889,30.6972081088889,29.5702132361065,1.12699487278234,NA,NA,NA,3918,146,-1.356,153329,NA,NA,NA,2.27156712608474,5.47945205479451,1,"17_2000"
"17006_2003","17",17006,2003,"PRD",9834,10811,10905,1481,38,42968,"PAN","PAN","PRD","PRD",2000,3,"PRI","PRI",0,0,0,1,"17_2003",0.228867994786818,0.251605846211134,0.253793520759635,25.1605846211134,30.6972081088889,-5.53662348777546,NA,NA,50978,3985,108,-1.39698838226777,157466,NA,NA,10.9400133390874,NA,NA,1,"17_2003"
"17006_2006","17",17006,2006,"PAN",22418,16335,17281,1819,164,63697,"PAN","PAN","PAN","PAN",2003,3,"PRD","PRD",1,1,0,0,"17_2006",0.351947501452188,0.25644849835942,0.271300061227373,27.1300061227373,25.1605846211134,1.96942150162394,NA,NA,60634,5792,110,-1.33050869474544,156083,NA,NA,3.79325131114557,4.9896408839779,-30,1,"17_2006"
"17006_2009","17",17006,2009,"PRI",12530,15394,12416,2972,0,52859,"PAN","PAN","PRI","PRI",2006,3,"PAN","PAN",0,0,0,1,"17_2009",0.237045725420458,0.291227605516563,0.234889044438979,23.7045725420458,27.1300061227373,-3.42543358069151,25335,NA,69137,5440,104,-1.256874164607,164646,18.0777580422341,NA,-0.337012019613232,3.51102941176471,53.8461538461538,1,"17_2009"
"17006_2012","17",17006,2012,"PRD_PT_MC",18411,19370,26137,3237,0,67441,"PAN","PAN","PRD","PRD",2009,3,"PRI","PRI",0,0,1,0,"17_2012",0.272994172684272,0.287214009282187,0.387553565338592,28.7214009282187,23.7045725420458,5.01682838617292,33358,31,69539,NA,NA,-1.29089683488834,159966,-14.2574494873794,0,11.1649577934684,NA,NA,1,"17_2012"
"17006_2015","17",17006,2015,"PRD",4735,27209,17119,3219,68,76330,"PRD_PT_MC","PRD","PRD","PRD",2012,3,"PRD","PRD",1,1,0,0,"17_2015",0.0620332765622953,0.356465347831783,0.224276169265033,22.4276169265033,28.7214009282187,-6.2937840017154,34127,31,76317,NA,NA,-1.146,194786,0,0,4.69227039846954,NA,NA,0,"17_2015"
"17007_1994","17",17007,1994,"PRI",19191,65742,18814,0,0,109123,"PRI_PFCRN_PARM","PRI","PRI","PRI",1991,3,"PRI","PRI",1,1,0,0,"17_1994",0.17586576615379,0.602457777003931,0.172410949112469,60.2457777003931,61.9967195865441,-1.75094188615098,NA,NA,NA,NA,NA,-1.85700975964104,309343,NA,NA,NA,NA,NA,0,"17_1994"
"17007_1997","17",17007,1997,"PAN",37517,37117,25562,3909,84,118336,"PRI_PFCRN_PARM","PRI","PAN","PAN",1994,3,"PRI","PRI",0,1,0,0,"17_1997",0.317037925905895,0.3136577203894,0.216012033531639,31.36577203894,60.2457777003931,-28.8800056614532,66188,NA,99145,NA,NA,-1.82891983093933,325376,NA,NA,-0.0655605426395635,NA,NA,1,"17_1997"
"17007_2000","17",17007,2000,"PAN",96924,44168,12471,2395,18,158524,"PRI","PRI","PAN","PAN",1997,3,"PAN","PAN",0,1,0,0,"17_2000",0.611415306199692,0.278620272009286,0.0786694759153188,61.1415306199692,31.36577203894,29.7757585810293,NA,NA,NA,11645,244,-1.85,338706,NA,NA,NA,-2.6449119793903,-18.4426229508197,0,"17_2000"
"17007_2003","17",17007,2003,"PAN",44917,27354,28621,3068,234,119255,"PAN","PAN","PAN","PAN",2000,3,"PAN","PAN",1,0,1,0,"17_2003",0.37664668148086,0.229374030438975,0.239998322921471,37.664668148086,61.1415306199692,-23.4768624718832,81483,NA,113642,13402,192,-1.86137669532608,344906,2.34281997471865,NA,2.29052638989107,NA,NA,0,"17_2003"
"17007_2006","17",17007,2006,"PAN",71212,35094,44938,3481,182,163159,"PAN","PAN","PAN","PAN",2003,3,"PAN","PAN",1,0,1,0,"17_2006",0.436457688512433,0.2150908009978,0.275424585833451,43.6457688512433,37.664668148086,5.98110070315723,86193,NA,122478,16455,263,-1.8375598733638,341768,2.21131646421404,NA,-5.04580414441777,-9.37708903068976,-12.1673003802281,0,"17_2006"
"17007_2009","17",17007,2009,"PRI",33931,57071,22400,7780,0,139863,"PAN","PAN","PRI","PRI",2006,3,"PAN","PAN",0,0,1,0,"17_2009",0.242601688795464,0.408049305391705,0.160156724794978,24.2601688795464,43.6457688512433,-19.3855999716969,92285,NA,124801,15443,320,-1.80073916098025,351120,1.87679471203338,NA,10.3661028357145,9.23395713268146,1.56250000000002,1,"17_2009"
"17007_2012","17",17007,2012,"PRI_PVEM_PNA",40953,75320,61525,4806,0,182695,"PAN","PAN","PRI","PRI",2009,3,"PRI","PRI",0,0,1,0,"17_2012",0.224160486055995,0.412271819152139,0.336763458222721,41.2271819152139,24.2601688795464,16.9670130356675,104436,1,144733,NA,NA,-1.794281787116,339133,-14.4231874066414,0,5.98481341504702,NA,NA,0,"17_2012"
"17008_1994","17",17008,1994,"PRI",0,8128,2118,0,0,10755,"PRI_PFCRN_PARM","PRI","PRI","PRI",1991,3,"PRI","PRI",1,1,0,0,"17_1994",0,0.755741515574152,0.196931659693166,75.5741515574152,59.3847632780582,16.189388279357,NA,NA,NA,NA,NA,-1.00212781547274,46024,NA,NA,NA,NA,NA,0,"17_1994"
"17008_1997","17",17008,1997,"PAN",5198,4637,2672,462,7,13208,"PRI_PFCRN_PARM","PRI","PAN","PAN",1994,3,"PRI","PRI",0,1,0,0,"17_1997",0.393549364021805,0.351075105996366,0.202301635372502,35.1075105996366,75.5741515574152,-40.4666409577786,7632,NA,6772,NA,NA,-1.03946344537507,52774,NA,NA,4.060838747785,NA,NA,1,"17_1997"
"17008_2000","17",17008,2000,"PAN",8144,5840,3337,410,0,17732,"PRI","PRI","PAN","PAN",1997,3,"PAN","PAN",0,1,0,0,"17_2000",0.45928265283104,0.329348071283555,0.188190841416648,45.928265283104,35.1075105996366,10.8207546834674,NA,NA,NA,615,1,-1.146,57617,NA,NA,NA,-47.3170731707317,0,0,"17_2000"
